Zone,Area,SubArea,Pole,PoleType,Pole Status,Meter Type,Latitude,Longitude,RFID,RFID Match,Terminal,Location,Set F/W Version,Reported F/W Version,Set IO F/W Version,Reported IO F/W Version,Config ID,Config. Name,Collection Route,Collection Sub Route,Original Meter  Install Date,Terminal Install Date,Street Side,Street Direction,Street Address,Dome Colour,Block Number,Enforcement Route,Maintenance Route,Carrier,Warranty Expiry
Adeline,ADELINE,2900 SHATTUCK AVE,SH2926,,Active,MK5,37.855867000,-122.266689000,E00700001AF290C3,Yes,0368354,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,03/28/2024,,,2900 SHATTUCK AVE,,,,,Verizon4G,08/01/2021
Adeline,ADELINE,2900 SHATTUCK AVE,SH2927,Single Space,Active,MK5,37.855793000,-122.266498000,E00700001AF290B6,Yes,0275059,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,06/08/2021,,,2900 SHATTUCK AVE,,,,,Verizon4G,08/31/2021
Adeline,ADELINE,2900 SHATTUCK AVE,SH2928,,Active,MK5,37.855757000,-122.266679000,E00700001AF290C4,Yes,0367579,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,06/08/2021,,,2900 SHATTUCK AVE,,,,,Verizon4G,08/31/2021
Adeline,ADELINE,2900 SHATTUCK AVE,SH2929,,Active,MK5,37.855725000,-122.266486000,E00700001AF291AA,Yes,0384367,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,06/08/2021,,,2900 SHATTUCK AVE,,,,,Verizon4G,08/31/2021
Adeline,ADELINE,2900 SHATTUCK AVE,SH2930,Single Space,Active,MK5,37.855683000,-122.266648000,E00700001AF2916D,Yes,0358161,Assigned to pole,52.73.0,52.80.0,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,09/30/2022,,,2900 SHATTUCK AVE,,,,,Verizon4G,04/24/2022
Adeline,ADELINE,2900 SHATTUCK AVE,SH2931,,Active,MK5,37.855679000,-122.266479000,E00700001AF291B9,Yes,0466235,Assigned to pole,52.79.5,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,01/11/2023,,,2900 SHATTUCK AVE,,,,,Verizon4G,12/03/2021
Adeline,ADELINE,2900 SHATTUCK AVE,SH2933,,Active,MK5,37.855637000,-122.266470000,E00700001AF291C0,Yes,0368191,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,02/08/2024,,,2900 SHATTUCK AVE,,,,,Verizon4G,06/02/2022
Adeline,ADELINE,2900 SHATTUCK AVE,SH2935,,Active,MK5,37.855575000,-122.266463000,E00700001AF291C7,Yes,0420500,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,08/29/2012,06/08/2021,,,2900 SHATTUCK AVE,,,,,Verizon4G,07/11/2022
Adeline,ADELINE,2100 STUART STREET,ST2101,,Active,MK5,37.858547000,-122.267356000,E00700002088766B,Yes,0342381,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,02/07/2015,01/22/2020,,,2100 STUART STREET,,,,,Verizon4G,04/01/2020
Adeline,ADELINE,2100 STUART STREET,ST2102,,Active,MK5,37.858416000,-122.267338000,E0070000208876E8,Yes,0391343,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/23/2014,03/04/2022,,,2100 STUART STREET,,,,,Verizon4G,05/12/2022
Adeline,ADELINE,2100 STUART STREET,ST2103,,Active,MK5,37.858558000,-122.267282000,E0070000163C8195,Yes,0440623,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/23/2014,10/09/2019,,,2100 STUART STREET,,,,,Verizon4G,06/18/2020
Adeline,ADELINE,2100 STUART STREET,ST2104,,Active,MK5,37.858423000,-122.267276000,E0070000208876E6,Yes,0343152,Assigned to pole,52.79.5,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/23/2014,03/24/2021,,,2100 STUART STREET,,,,,Verizon4G,06/08/2021
Adeline,ADELINE,2100 STUART STREET,ST2105,,Active,MK5,37.858567000,-122.267209000,E0070000208876C9,Yes,0353513,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/23/2014,11/03/2021,,,2100 STUART STREET,,,,,Verizon4G,10/12/2021
Adeline,ADELINE,2100 STUART STREET,ST2106,,Active,MK5,37.858429000,-122.267201000,E0070000163C8FBB,Yes,0343232,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/23/2014,11/03/2021,,,2100 STUART STREET,,,,,Verizon4G,10/12/2021
Adeline,ADELINE,2100 STUART STREET,ST2107,,Active,MK5,37.858573000,-122.267136000,E00700002088766C,Yes,0515533,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/23/2014,06/08/2023,,,2100 STUART STREET,,,,,Verizon4G,09/23/2024
Adeline,ADELINE,2100 STUART STREET,ST2108,,Active,MK5,37.858438000,-122.267122000,E00700002088766E,Yes,0230914,Assigned to pole,52.80.4,52.80.4,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,02/09/2015,06/07/2022,,,2100 STUART STREET,,,,,Verizon4G,08/17/2015
Adeline,ADELINE,2100 STUART STREET,ST2110,,Active,MK5,37.858445000,-122.267070000,E007000020887696,Yes,0515545,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,01/20/2015,04/26/2022,,,2100 STUART STREET,,,,,Verizon4G,06/02/2022
Adeline,ADELINE,2100 STUART STREET,ST2120,,Active,MK5,37.858490000,-122.266617000,E0070000208876E2,Yes,0338031,Assigned to pole,52.79.5,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,02/13/2015,03/24/2021,,,2100 STUART STREET,,,,,Verizon4G,06/08/2021
Adeline,ADELINE,2100 STUART STREET,ST2121,,Active,MK5,37.858623000,-122.266748000,E007000020887670,Yes,0386153,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,02/09/2015,01/22/2020,,,2100 STUART STREET,,,,,Verizon4G,04/01/2020
Adeline,ADELINE,2100 STUART STREET,ST2122,,Active,MK5,37.858500000,-122.266551000,E00700002088767E,Yes,0440388,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/28/2014,07/23/2019,,,2100 STUART STREET,,,,,Verizon4G,06/18/2020
Adeline,ADELINE,2100 STUART STREET,ST2123,,Active,MK5,37.858629000,-122.266661000,E0070000208876D6,Yes,0369415,Assigned to pole,52.79.5,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,12/24/2014,03/24/2021,,,2100 STUART STREET,,,,,Verizon4G,06/08/2021
Adeline,ADELINE,2100 STUART STREET,ST2125,Single Space,Active,MK5,37.858635547,-122.266596310,E007000015FBD82D,Yes,0491936,Assigned to pole,52.79.8,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,03/21/2019,03/24/2021,,,,,,,,Verizon4G,
Adeline,ADELINE,2100 STUART STREET,ST2127,Single Space,Active,MK5,37.858658841,-122.266405874,E007000015FBD832,Yes,0335847,Assigned to pole,52.79.5,52.79.8,,,50623,M5 GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,03/21/2019,03/24/2021,,,,,,,,Verizon4G,06/08/2021
Adeline MS1,Adeline Zone,2700 ADELINE ST MS1,ADL2701,Pay and Display,Active,MS1,37.870154000,-122.271231000,E00700001BE5991E,Yes,10002525,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50871,MSPM GB Adeline/Shattuck / 4 Hr / COVID-19 / $1.00/hr,,,09/03/2020,09/03/2020,,,,,,,,Verizon4G,04/04/2018
Adeline MS1,Adeline Zone,2800 ADELINE ST MS1,ADL2803.,Pay and Display,Active,MS1,37.870154000,-122.271231000,E00700001BE598A3,Yes,10012016,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50871,MSPM GB Adeline/Shattuck / 4 Hr / COVID-19 / $1.00/hr,,,12/07/2020,07/06/2021,,,,,,,,Verizon4G,
Adeline MS1,Adeline Zone,2800 ADELINE ST MS1,ADL2805.,Pay and Display,Active,MS1,37.870154000,-122.271231000,E00700001BE598B5,Yes,10007068,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50871,MSPM GB Adeline/Shattuck / 4 Hr / COVID-19 / $1.00/hr,,,09/03/2020,09/03/2020,,,,,,,,Verizon4G,07/25/2019
Adeline MS1,Adeline Zone,2000 DERBY ST MS1,DE2002,Pay and Display,Active,MS1,37.860024000,-122.268882000,E00700001BE59943,Yes,10003372,Assigned to pole,42.79.9,42.79.9,10.07.9,,50572,MSPM GB Sports Basement / 8 Hr / COVID-19 / $0.50/hr,,,02/09/2016,09/11/2023,,,2000 Derby Street,,,,,Verizon4G,06/19/2018
Adeline MS1,Adeline Zone,2000 DERBY ST MS1,DE2004,Pay and Display,Active,MS1,37.860048000,-122.268620000,E00700001BE5994D,Yes,10007210,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50572,MSPM GB Sports Basement / 8 Hr / COVID-19 / $0.50/hr,,,02/09/2016,03/19/2018,,,2000 Derby Street,,,,,Verizon4G,
Adeline MS1,Adeline Zone,2700 Milvia St,MIL2701,Pay and Display,Active,MS1,37.859725000,-122.269322000,E00700001BE59964,Yes,10002239,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50572,MSPM GB Sports Basement / 8 Hr / COVID-19 / $0.50/hr,,,02/10/2016,02/10/2016,,,2700 Milvia St,,,,,Verizon4G,04/10/2018
Adeline MS1,Adeline Zone,2700 Milvia St,MIL2703,Pay and Display,Active,MS1,37.859492000,-122.269303000,E00700001BE59948,Yes,10002743,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50572,MSPM GB Sports Basement / 8 Hr / COVID-19 / $0.50/hr,,,02/09/2016,02/09/2016,,,2700 Milvia St,,,,,Verizon4G,04/09/2018
Adeline MS1,Adeline Zone,2000 Oregon St,OREG2001,Pay and Display,Active,MS1,37.857630000,-122.267325000,E00700001BE59905,Yes,10001937,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.5,50624,MSPM GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,02/10/2016,02/10/2016,,,2000 Oregon St,,,,,Verizon4G,04/10/2018
Adeline MS1,Adeline Zone,2000 Oregon St,OREG2002,Pay and Display,Active,MS1,37.857503000,-122.267479000,E00700001BE5994B,Yes,10006849,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.5,50624,MSPM GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,02/10/2016,01/25/2018,,,2000 Oregon St,,,,,Verizon4G,
Adeline MS1,Adeline Zone,2600 SHATTUCK AVE,SHAT2601,Pay and Display,Active,MS1,37.861749000,-122.266861000,E00700001C2C8C5B,Yes,10006357,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.0,47918,MSPM GB So. Shattuck Value / 8 Hr / COVID-19 $1.50/hr,,,01/17/2018,10/23/2020,EASTSIDE,,,,2600,,,Verizon4G,10/31/2021
Adeline MS1,Adeline Zone,2600 SHATTUCK AVE,SHAT2602,Pay and Display,Active,MS1,37.861795000,-122.267365000,E00700001C2C8E72,Yes,10006629,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,47918,MSPM GB So. Shattuck Value / 8 Hr / COVID-19 $1.50/hr,,,01/17/2018,01/17/2018,WESTSIDE,,,,,,,Verizon4G,10/31/2021
Adeline MS1,Adeline Zone,2600 SHATTUCK AVE,SHAT2603,Pay and Display,Active,MS1,37.861633000,-122.266845000,E00700001C2C8C61,Yes,10006670,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,47918,MSPM GB So. Shattuck Value / 8 Hr / COVID-19 $1.50/hr,,,01/17/2018,10/23/2020,EASTSIDE,,,,2600,,,Verizon4G,10/31/2021
Adeline MS1,Adeline Zone,2600 SHATTUCK AVE,SHAT2604,Pay and Display,Active,MS1,37.861502000,-122.267347000,E00700001C2C8D19,Yes,10005792,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,47918,MSPM GB So. Shattuck Value / 8 Hr / COVID-19 $1.50/hr,,,01/17/2018,01/17/2018,WESTSIDE,,,,2600,,,Verizon4G,10/31/2021
Adeline MS1,Adeline Zone,2600 SHATTUCK AVE,SHAT2605,Pay and Display,Active,MS1,37.860844357,-122.266808708,E007000015FB849F,Yes,10010301,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,47918,MSPM GB So. Shattuck Value / 8 Hr / COVID-19 $1.50/hr,,,03/12/2019,03/12/2019,,,,,,,,Verizon4G,05/27/2020
Adeline MS1,Adeline Zone,2600 SHATTUCK AVE,SHAT2606,Pay and Display,Active,MS1,37.860953316,-122.267272898,E007000015FB849B,Yes,10010289,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,47918,MSPM GB So. Shattuck Value / 8 Hr / COVID-19 $1.50/hr,,,03/12/2019,05/17/2021,,,,,,,,Verizon4G,05/27/2020
Adeline MS1,Adeline Zone,2700 SHATTUCK AVE,SHAT2701,Pay and Display,Active,MS1,37.859782366,-122.266984393,E007000015FB8492,Yes,10010288,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.0,50624,MSPM GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,03/12/2019,03/12/2019,,,,,,,,Verizon4G,05/27/2020
Adeline MS1,Adeline Zone,2700 SHATTUCK AVE,SHAT2702,Pay and Display,Active,MS1,37.860137167,-122.267397419,E007000015FB84A1,Yes,10010292,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50871,MSPM GB Adeline/Shattuck / 4 Hr / COVID-19 / $1.00/hr,,,03/12/2019,03/12/2019,,,,,,,,Verizon4G,05/27/2020
Adeline MS1,Adeline Zone,2700 SHATTUCK AVE,SHAT2704,Pay and Display,Active,MS1,37.859603354,-122.267604989,E007000015FB849D,Yes,10009999,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50871,MSPM GB Adeline/Shattuck / 4 Hr / COVID-19 / $1.00/hr,,,03/12/2019,03/12/2019,,,,,,,,Verizon4G,05/27/2020
Adeline MS1,Adeline Zone,2800 SHATTUCK AVE,SHAT2802,Pay and Display,Active,MS1,37.858171000,-122.266974000,E00700001BE5994A,Yes,10002803,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50624,MSPM GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,03/22/2016,03/22/2016,,,2800 SHATTUCK AVE,,,,,Verizon4G,05/22/2018
Adeline MS1,Adeline Zone,2800 SHATTUCK AVE,SHAT2804,Pay and Display,Active,MS1,37.857159000,-122.266837000,E00700001BE59949,Yes,10002849,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50624,MSPM GB Adeline/Shattuck / 2 Hr / COVID-19 / $1.50/hr,,,03/22/2016,03/22/2016,,,2800 SHATTUCK AVE,,,,,Verizon4G,05/22/2018
Adeline MS1,Adeline Zone,2000 Ward Street,WRD2001,Pay and Display,Active,MS1,37.859276000,-122.268816000,E00700001BE59910,Yes,10002591,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50572,MSPM GB Sports Basement / 8 Hr / COVID-19 / $0.50/hr,,,02/09/2016,02/09/2016,,,2000 Ward Street,,,,,Verizon4G,04/09/2018
Adeline MS1,Adeline Zone,2000 Ward Street,WRD2003,Pay and Display,Active,MS1,37.859324000,-122.268529000,E00700001BE5990E,Yes,10002610,Assigned to pole,42.79.9,42.79.9,10.07.9,10.07.9,50572,MSPM GB Sports Basement / 8 Hr / COVID-19 / $0.50/hr,,,02/09/2016,02/09/2016,,,2000 Ward Street,,,,,Verizon4G,04/09/2018
"Berkeley, CA Default Zone",TEST,TEST,TEST-01,Single Space,Active,MK5,37.871593000,-122.272747000,NONE,Yes,0389792,Assigned to pole,52.79.8,-,,,16599,Commercial Zone / COVID-19 $3.00/hr,,,03/28/2013,09/04/2018,,,,,,,,Verizon,02/05/2019
Elmwood,ELMWOOD,2700 ASHBY AVE,AB2708,Single Space,Active,MK5,37.857019000,-122.252474000,E00700001AF292E8,Yes,0340460,Assigned to pole,52.79.5,52.79.8,,,6011,M5 Elmwood / 3 Hr / COVID-19 / $2.75/hr,,,08/23/2012,03/24/2021,,,2700 ASHBY AVE,,,,,Verizon4G,06/08/2021
Elmwood,ELMWOOD,3000 ASHBY AVE,AB3018,,Active,MK5,37.858021000,-122.244738000,E00700001AF292E9,Yes,0453447,Assigned to pole,52.79.8,52.79.8,,,14172,M5 Claremont / Cal Football 30 min -> 2 Hr / COVID-19 $2.00/hr,,,08/28/2012,02/06/2020,,,3000 ASHBY AVE,,,,,Verizon4G,03/18/2020
Elmwood,ELMWOOD,3000 ASHBY AVE,AB3020,,Active,MK5,37.858027000,-122.244657000,E00700001AF292EA,Yes,0396436,Assigned to pole,52.79.8,52.79.8,,,14172,M5 Claremont / Cal Football 30 min -> 2 Hr / COVID-19 $2.00/hr,,,08/28/2012,06/08/2021,,,3000 ASHBY AVE,,,,,Verizon4G,07/08/2022
Elmwood,ELMWOOD,3000 ASHBY AVE,AB3022,,Active,MK5,37.858034000,-122.244574000,E00700001AF2923E,Yes,0389029,Assigned to pole,52.79.8,52.79.8,,,14172,M5 Claremont / Cal Football 30 min -> 2 Hr / COVID-19 $2.00/hr,,,08/28/2012,06/08/2021,,,3000 ASHBY AVE,,,,,Verizon4G,08/31/2021
Elmwood,ELMWOOD,3000 ASHBY AVE,AB3024,,Active,MK5,37.858038000,-122.244496000,E00700001AF292B0,Yes,0386255,Assigned to pole,52.79.8,52.79.8,,,14172,M5 Claremont / Cal Football 30 min -> 2 Hr / COVID-19 $2.00/hr,,,08/28/2012,06/08/2021,,,3000 ASHBY AVE,,,,,Verizon4G,08/31/2021
Elmwood,ELMWOOD,3000 ASHBY AVE,AB3026,,Active,MK5,37.858044000,-122.244411000,E00700001AF2925C,Yes,0353168,Assigned to pole,52.79.8,52.79.8,,,14172,M5 Claremont / Cal Football 30 min -> 2 Hr / COVID-19 $2.00/hr,,,08/28/2012,06/08/2021,,,3000 ASHBY AVE,,,,,Verizon4G,08/31/2021
Elmwood,ELMWOOD,2700 ASHBY PLACE,ABPL2748,Single Space,Active,MK5,37.857379000,-122.252305000,E00700001AF29287,Yes,0337262,Assigned to pole,52.79.1,52.79.8,,,6011,M5 Elmwood / 3 Hr / COVID-19 / $2.75/hr,,,08/23/2012,03/24/2021,,,,,,,,Verizon4G,06/08/2021
Elmwood,ELMWOOD,2600 ALCATRAZ ST,AZ2638,,Active,MK5,37.851143000,-122.252738000,E0070000208876FE,Yes,0336677,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,02/05/2015,02/03/2022,,,,,,,,Verizon4G,02/03/2022
Elmwood,ELMWOOD,2600 ALCATRAZ ST,AZ2640,,Active,MK5,37.851154000,-122.252651000,E0070000208876FB,Yes,0275833,Assigned to pole,52.79.5,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,02/05/2015,03/22/2021,,,,,,,,Verizon4G,02/04/2016
Elmwood,ELMWOOD,2700 ALCATRAZ ST,AZ2700,,Active,MK5,37.851232000,-122.252312000,E00700001AF29320,Yes,0357790,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,08/23/2012,07/26/2021,,,2700 ALCATRAZ ST,,,,,Verizon4G,10/12/2021
Elmwood,ELMWOOD,2700 ALCATRAZ ST,AZ2702,,Active,MK5,37.851248000,-122.252260000,E00700001AF292F5,Yes,0435558,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,08/23/2012,04/26/2022,,,2700 ALCATRAZ ST,,,,,Verizon4G,06/06/2022
Elmwood,ELMWOOD,2900 CLAREMONT AVE,CM2901,Single Space,Active,MK5,37.858831000,-122.244553000,E00700001AF292F6,Yes,0345311,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,05/27/2021,,,2900 CLAREMONT AVE,,,,,Verizon4G,08/01/2021
Elmwood,ELMWOOD,2900 CLAREMONT AVE,CM2903,,Active,MK5,37.858771000,-122.244607000,E00700001AF292F7,Yes,0349947,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,05/27/2021,,,2900 CLAREMONT AVE,,,,,Verizon4G,08/01/2021
Elmwood,ELMWOOD,2900 CLAREMONT AVE,CM2905,,Active,MK5,37.858725000,-122.244651000,E00700001AF292F8,Yes,0353793,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,05/27/2021,,,2900 CLAREMONT AVE,,,,,Verizon4G,08/01/2021
Elmwood,ELMWOOD,2900 CLAREMONT AVE,CM2908,,Active,MK5,37.858836000,-122.244842000,E00700001AF292FC,Yes,0337175,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,05/27/2021,,,2900 CLAREMONT AVE,,,,,Verizon4G,08/01/2021
Elmwood,ELMWOOD,2900 CLAREMONT AVE,CM2909,,Active,MK5,37.858662000,-122.244714000,E00700001AF292FB,Yes,0389710,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,03/11/2022,,,2900 CLAREMONT AVE,,,,,Verizon4G,05/12/2022
Elmwood,ELMWOOD,2900 CLAREMONT AVE,CM2911,,Active,MK5,37.858612000,-122.244752000,E00700001AF28EAA,Yes,0490785,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,03/24/2021,,,2900 CLAREMONT AVE,,,,,Verizon4G,
Elmwood,ELMWOOD,2900 CLAREMONT AVE,CM2914,,Active,MK5,37.858723000,-122.244923000,E00700001AF292FA,Yes,0442054,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,07/23/2019,,,2900 CLAREMONT AVE,,,,,Verizon4G,06/18/2020
Elmwood,ELMWOOD,3100 COLLEGE AVE,CO3105,Single Space,Active,MK5,37.851671000,-122.252420000,E00700001BE59034,Yes,0275158,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,07/13/2016,03/24/2021,,,,,,,,Verizon4G,06/08/2021
Elmwood,ELMWOOD,3100 COLLEGE AVE,CO3107,Single Space,Active,MK5,37.851612000,-122.252413000,E00700001C2C8D10,Yes,0343684,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,07/13/2016,08/09/2021,,,,,,,,Verizon4G,10/12/2021
Elmwood,ELMWOOD,3100 COLLEGE AVE,CO3109,Single Space,Active,MK5,37.851554000,-122.252406000,E00700001C2C8DA6,Yes,0439129,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,07/13/2016,04/12/2024,,,,,,,,Verizon4G,02/09/2022
Elmwood,ELMWOOD,3100 COLLEGE AVE,CO3110,,Active,MK5,37.851446000,-122.252622000,E0070000208876F9,Yes,0440432,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,02/05/2015,10/15/2019,,,,,,,,Verizon4G,06/18/2020
Elmwood,ELMWOOD,3200 COLLEGE AVE,CO3208,,Active,MK5,37.850881000,-122.252514000,E0070000208876EF,Yes,0439518,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,02/05/2015,11/07/2019,,,3200 COLLEGE AVE,,,,,Verizon4G,06/18/2020
Elmwood,ELMWOOD,3200 COLLEGE AVE,CO3209,,Active,MK5,37.851100000,-122.252369000,E0070000208876EE,Yes,0273674,Assigned to pole,52.79.5,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,02/09/2015,06/08/2022,,,3200 COLLEGE AVE,,,,,Verizon4G,10/25/2016
Elmwood,ELMWOOD,3200 COLLEGE AVE,CO3210,,Active,MK5,37.850826000,-122.252510000,E0070000208876D7,Yes,0435634,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,02/05/2015,12/15/2020,,,3200 COLLEGE AVE,,,,,Verizon4G,04/01/2020
Elmwood,ELMWOOD,3200 COLLEGE AVE,CO3211,,Active,MK5,37.851055000,-122.252367000,E0070000208876F0,Yes,0495558,Assigned to pole,52.79.8,52.79.8,,,49351,M5 GB Alcatraz & College / 2 Hr / COVID-19 / $2.00/hr,,,02/05/2015,08/09/2021,,,3200 COLLEGE AVE,,,,,Verizon4G,10/12/2021
Elmwood,ELMWOOD,2900 DOMINGO ST,DM2909,,Active,MK5,37.858644000,-122.243864000,E00700001AF292FF,Yes,0444555,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,06/08/2021,,,2900 DOMINGO ST,,,,,Verizon4G,07/13/2022
Elmwood,ELMWOOD,2900 DOMINGO ST,DM2910,,Active,MK5,37.858476000,-122.243994000,E00700001AF29300,Yes,0267953,Assigned to pole,52.79.8,52.79.8,,,47958,M5 Claremont / 30 min -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,06/08/2021,,,2900 DOMINGO ST,,,,,Verizon4G,08/31/2021
Elmwood,ELMWOOD,2900 DOMINGO ST,DM2911,,Active,MK5,37.858572000,-122.243857000,E00700001AF29301,Yes,0439553,Assigned to pole,52.79.8,52.79.8,,,47959,M5 Claremont / 1 Hr -> 2 Hr/ COVID-19 $2.00/hr,,,08/28/2012,05/20/2019,,,2900 DOMINGO ST,,,,,Verizon4G,06/18/2020
